Firm_ID,Step,Revenue,Variable_Costs,Carbon_Costs,Abatement_Costs,Profit
CE_F96 ,8,372980379.2376559,522466740.00000006,10889375373.98221,0.0,-18749238080.314674
CE_F96 ,9,372980379.2376559,522466740.00000006,11330874844.807178,0.0,-19631646976.128395
CE_F96 ,10,372980379.2376559,522466740.00000006,11810830504.096415,0.0,-20556230412.09998
CE_F96 ,11,372980379.2376559,522466740.00000006,12325112730.333538,0.0,-21524992485.56123
CE_F78 ,0,314118753.98846436,431638740.00000006,6234650363.994237,-30028279300000.0,-9689842459.595959
CE_F78 ,1,314118753.98846436,431638740.00000006,6533575165.460088,0.0,-10121933175.42827
CE_F78 ,2,314118753.98846436,431638740.00000006,6845353224.932182,0.0,-10594934665.301949
CE_F78 ,3,314118753.98846436,431638740.00000006,6822965965.65629,0.0,-11090644548.167856
CE_F78 ,4,314118753.98846436,431638740.00000006,6719283597.922431,0.0,-11610126852.184168
CE_F78 ,5,314118753.98846436,431638740.00000006,7040073600.152534,0.0,-12154500004.950912
CE_F78 ,6,314118753.98846436,431638740.00000006,7376208051.721927,0.0,-12724938555.526337
CE_F78 ,7,314118753.98846436,431638740.00000006,7728376684.849272,0.0,-13322675233.103285
CE_F78 ,8,314118753.98846436,431638740.00000006,8097343648.556603,0.0,-13949003272.728346
CE_F78 ,9,314118753.98846436,431638740.00000006,8425489227.202185,0.0,-14605278967.428747
CE_F78 ,10,314118753.98846436,431638740.00000006,8782440201.376774,0.0,-15292924423.122452
CE_F78 ,11,314118753.98846436,431638740.00000006,9164918885.615168,0.0,-16013430503.11204
CE_F15 ,0,352017329.35696775,661673520.0002348,6043379657.686789,-46031359100000.0,-9369016106.76021
CE_F15 ,1,352017329.35696775,661673520.0002348,6333133847.39879,0.0,-9778145056.590425
CE_F15 ,2,352017329.3568429,661673520.0,6635346974.407804,0.0,-10226011622.171938
CE_F15 ,3,352017329.3568429,661673520.0,6613819240.779605,0.0,-10695390053.970707
CE_F15 ,4,352017329.3568429,661673520.0,6801580933.137385,0.0,-11187288665.79558
CE_F15 ,5,352017329.3568429,661673520.0,6754698607.439931,0.0,-11702767358.554733
CE_F15 ,6,352017329.3568429,661673520.0,6979886575.481862,0.0,-12242939250.651342
CE_F15 ,7,352017329.3568429,661673520.0,7313294641.010791,0.0,-12808972628.54806
CE_F15 ,8,352017329.3568429,661673520.0,7662613481.994188,0.0,-13402093151.212114
CE_F15 ,9,352017329.3568429,661673520.0,7973502541.405902,0.0,-14023586269.732553
CE_F15 ,10,352017329.3568429,661673520.0,8311470196.155354,0.0,-14674799839.59234
CE_F15 ,11,352017329.3568429,661673520.0,8673612425.666594,0.0,-15357146913.003391
CE_F70 ,0,531711970.4285281,705227760.0,8080207127.611502,-49061344400000.0,-12310423755.211348
CE_F70 ,1,531711970.4285281,705227760.0,8467618477.151366,0.0,-12845737310.63279
CE_F70 ,2,531711970.4285281,705227760.0,8871687855.753275,0.0,-13431764110.15459
CE_F70 ,3,531711970.4285281,705227760.0,8842396116.406328,0.0,-14045343166.401134
CE_F70 ,4,531711970.4285281,705227760.0,8987667679.723843,0.0,-14687736734.652891
CE_F70 ,5,531711970.4285281,705227760.0,9407877157.290081,0.0,-15360270760.195528
CE_F70 ,6,531711970.4285281,705227760.0,9408036975.229311,0.0,-16064336729.687723
CE_F70 ,7,531711970.4285281,705227760.0,9847422860.373968,0.0,-16801393937.308851
CE_F70 ,8,531711970.4285281,705227760.0,10307319779.790186,0.0,-17572972074.682217
CE_F70 ,9,531711970.4285281,705227760.0,10714643565.6313,0.0,-18380674090.914207
CE_F70 ,10,531711970.4285281,705227760.0,11157493686.573545,0.0,-19226179290.993645
CE_F70 ,11,531711970.4285281,705227760.0,11631867900.865602,0.0,-20111246654.20029
CE_F8  ,0,421484579.6789444,767933640.0,7372257696.641056,-53423672400000.0,-11409308935.361063
CE_F8  ,1,421484579.6789444,767933640.0,7725725900.896808,0.0,-11908635476.04276
CE_F8  ,2,421484579.6789444,767933640.0,8094392636.703053,0.0,-12455238846.215034
CE_F8  ,3,421484579.6789444,767933640.0,8067887570.345278,0.0,-13028082010.16934
CE_F8  ,4,421484579.6789444,767933640.0,7871938608.108493,0.0,-13628394358.014448
CE_F8  ,5,421484579.6789444,767933640.0,8136536801.470108,0.0,-14257468130.34725
CE_F8  ,6,421484579.6789444,767933640.0,8524988139.6643915,0.0,-14916660407.202606
CE_F8  ,7,421484579.6789444,767933640.0,8931967677.034168,0.0,-15607395486.034292
CE_F8  ,8,421484579.6789444,767933640.0,9358358348.738214,0.0,-16331167568.26135
CE_F8  ,9,421484579.6789444,767933640.0,9737567254.803627,0.0,-17089543707.411041
CE_F8  ,10,421484579.6789444,767933640.0,10150064217.565037,0.0,-17884166991.549297
CE_F8  ,11,421484579.6789444,767933640.0,10592060763.549837,0.0,-18716759944.738827
CE_F3  ,0,484104953.54122907,569956140.0,5707178057.980559,-39650757100000.0,-8633697849.048994
CE_F3  ,1,484104953.54122907,569956140.0,5980812819.885496,0.0,-9010711352.084751
CE_F3  ,2,484104953.54122907,569956140.0,6266213411.112707,0.0,-9423441450.777294
CE_F3  ,3,484104953.54122907,569956140.0,6245555653.050797,0.0,-9855576200.667503
CE_F3  ,4,484104953.54122907,569956140.0,6422526342.85491,0.0,-10308004589.676935
CE_F3  ,5,484104953.54122907,569956140.0,6644827587.713629,0.0,-10781660461.66574
CE_F3  ,6,484104953.54122907,569956140.0,6607871362.845938,0.0,-11277523820.323902
CE_F3  ,7,484104953.54122907,569956140.0,6923149068.443569,0.0,-11796622425.185917
CE_F3  ,8,484104953.54122907,569956140.0,7253455878.814839,0.0,-12340033615.6758
CE_F3  ,9,484104953.54122907,569956140.0,7546166659.796098,0.0,-12908886325.390816
CE_F3  ,10,484104953.54122907,569956140.0,7858059519.08452,0.0,-13504363264.2588
CE_F3  ,11,484104953.54122907,569956140.0,8192154335.979792,0.0,-14127703255.644705
CE_F151,0,185711529.64196953,276538140.0,104005828.91129959,-19238228800000.0,-90826610.35803047
CE_F151,1,185711529.64196953,276538140.0,108992463.27625917,0.0,-90826610.35803047
CE_F151,2,185711529.64196953,276538140.0,114193514.43688554,0.0,-90826610.35803047
CE_F151,3,185711529.64196953,276538140.0,113819475.61044022,0.0,-90826610.35803047
CE_F151,4,185711529.64196953,276538140.0,78770941.89218853,0.0,-90826610.35803047
CE_F151,5,185711529.64196953,276538140.0,82532017.7205421,0.0,-90826610.35803047
CE_F151,6,185711529.64196953,276538140.0,0.0,0.0,-90826610.35803047
CE_F151,7,185711529.64196953,276538140.0,0.0,0.0,-90826610.35803047
CE_F151,8,185711529.64196953,276538140.0,0.0,0.0,-90826610.35803047
CE_F151,9,185711529.64196953,276538140.0,0.0,0.0,-90826610.35803047
CE_F151,10,185711529.64196953,276538140.0,0.0,0.0,-90826610.35803047
CE_F151,11,185711529.64196953,276538140.0,0.0,0.0,-90826610.35803047
CE_F175,0,333898783.7665766,511260480.0,395041423.1408246,-35567409100000.0,-305781754.6317059
CE_F175,1,333898783.7665766,511260480.0,413981968.6548325,0.0,-311579773.4167452
CE_F175,2,333898783.7665766,511260480.0,433736925.4089809,0.0,-317926696.5375469
CE_F175,3,333898783.7665766,511260480.0,432315512.4790012,0.0,-324578335.3371508
CE_F175,4,333898783.7665766,511260480.0,444574077.6313395,0.0,-331548974.1539662
CE_F175,5,333898783.7665766,511260480.0,391548203.21488786,0.0,-338853626.7541559
CE_F175,6,333898783.7665766,511260480.0,410225791.4651559,0.0,-346508059.6489316
CE_F175,7,333898783.7665766,511260480.0,103694878.92519748,0.0,-354528819.87332666
CE_F175,8,333898783.7665766,511260480.0,108640905.68895102,0.0,-362933266.3110321
CE_F175,9,333898783.7665766,511260480.0,113031002.62730424,0.0,-371739604.03205395
CE_F175,10,333898783.7665766,511260480.0,117820900.1143519,0.0,-380966921.3341043
CE_F175,11,333898783.7665766,511260480.0,122953274.56642206,0.0,-390635229.3159481
CE_F154,0,463319234.97076356,692296380.0,260426841.23284182,-48161733300000.0,-228977145.02923644
CE_F154,1,463319234.97076356,692296380.0,272913193.6771563,0.0,-228977145.02923644
CE_F154,2,463319234.97076356,692296380.0,285936438.0378882,0.0,-228977145.02923644
CE_F154,3,463319234.97076356,692296380.0,284999799.28421336,0.0,-228977145.02923644
CE_F154,4,463319234.97076356,692296380.0,293081562.6105864,0.0,-228977145.02923644
CE_F154,5,463319234.97076356,692296380.0,206664975.0359596,0.0,-228977145.02923644
CE_F154,6,463319234.97076356,692296380.0,0.0,0.0,-228977145.02923644
CE_F154,7,463319234.97076356,692296380.0,0.0,0.0,-228977145.02923644
CE_F154,8,463319234.97076356,692296380.0,0.0,0.0,-228977145.02923644
CE_F154,9,463319234.97076356,692296380.0,0.0,0.0,-228977145.02923644
CE_F154,10,463319234.97076356,692296380.0,0.0,0.0,-228977145.02923644
CE_F154,11,463319234.97076356,692296380.0,0.0,0.0,-228977145.02923644
CE_F73 ,0,208766656.45457596,516182220.0,7010159493.481988,-35909811500000.0,-11030479204.265831
CE_F73 ,1,208766656.45457596,516182220.0,7346266638.629188,0.0,-11514278033.400286
CE_F73 ,2,208766656.45457596,516182220.0,7696825819.315543,0.0,-12043885476.023983
CE_F73 ,3,208766656.45457596,516182220.0,7671529872.09826,0.0,-12598909334.681852
CE_F73 ,4,208766656.45457596,516182220.0,7888986349.780936,0.0,-13180539879.868423
CE_F73 ,5,208766656.45457596,516182220.0,8265889209.600316,0.0,-13790028246.133314
CE_F73 ,6,208766656.45457596,516182220.0,8263775070.866316,0.0,-14428688349.810558
CE_F73 ,7,208766656.45457596,516182220.0,8658147449.939867,0.0,-15097899185.200552
CE_F73 ,8,208766656.45457596,516182220.0,9071323330.713612,0.0,-15793152300.194263
CE_F73 ,9,208766656.45457596,516182220.0,9438972506.999954,0.0,-16512017337.128344
CE_F73 ,10,208766656.45457596,516182220.0,9838645863.726961,0.0,-17264527687.069687
CE_F73 ,11,208766656.45457596,516182220.0,10266902018.910439,0.0,-18052248863.882935
CE_F2  ,0,382308418.58534193,473247180.0,4394836564.092637,-32922899700000.0,-6667272789.498013
CE_F2  ,1,382308418.58534193,473247180.0,4605550168.015506,0.0,-6964017986.69594
CE_F2  ,2,382308418.58534193,473247180.0,4825324098.493298,0.0,-7288860496.47213
CE_F2  ,3,382308418.58534193,473247180.0,4809491744.449147,0.0,-7629294254.280792
CE_F2  ,4,382308418.58534193,473247180.0,4945848125.659938,0.0,-7986049494.501156
CE_F2  ,5,382308418.58534193,473247180.0,5182168323.710457,0.0,-8359893794.351025
CE_F2  ,6,382308418.58534193,473247180.0,5429516848.800429,0.0,-8751633250.96639
CE_F2  ,7,382308418.58534193,473247180.0,5309801109.10642,0.0,-9162113890.622456
CE_F2  ,8,382308418.58534193,473247180.0,5563220491.929449,0.0,-9592223261.933784
CE_F2  ,9,382308418.58534193,473247180.0,5788721991.854296,0.0,-10042892184.899633
CE_F2  ,10,382308418.58534193,473247180.0,6033865721.730087,0.0,-10515096639.417948
CE_F2  ,11,382308418.58534193,473247180.0,6296541442.177308,0.0,-11009859784.098694
CE_F118,0,74575597.52836594,107002260.00000001,2182476154.113843,-7443940700000.0,-3426274075.4100676
CE_F118,1,74575597.52836594,107002260.00000001,2287116544.9912677,0.0,-3579442846.5542445
CE_F118,2,74575597.52836594,107002260.00000001,2396256294.6881227,0.0,-3747114339.041313
CE_F118,3,74575597.52836594,107002260.00000001,2388412855.533016,0.0,-3922834730.196615
CE_F118,4,74575597.52836594,107002260.00000001,2456147387.2836494,0.0,-4106981062.5084577
CE_F118,5,74575597.52836594,107002260.00000001,2573526165.394283,0.0,-4299949661.639471
CE_F118,6,74575597.52836594,107002260.00000001,2631497316.25878,0.0,-4502156744.597958
CE_F118,7,74575597.52836594,107002260.00000001,2740121030.674313,0.0,-4714039147.740836
CE_F118,8,74575597.52836594,107002260.00000001,2870920522.071217,0.0,-4936055149.757868
CE_F118,9,74575597.52836594,107002260.00000001,2987314778.434101,0.0,-5168685375.121865
CE_F118,10,74575597.52836594,107002260.00000001,3113847412.310463,0.0,-5412433769.557012
CE_F118,11,74575597.52836594,107002260.00000001,3249429633.158576,0.0,-5667828642.7963
CE_F181,0,112324912.01680939,173214720.00000066,166537069.44544613,-12050214200000.0,-156744051.11843815
CE_F181,1,112324912.01680939,173214720.00000066,174521809.16849157,0.0,-161071203.01899338
CE_F181,2,112324912.01680939,173214720.00000066,182849879.11796772,0.0,-165808025.67866784
CE_F181,3,112324912.01680939,173214720.00000066,182250580.79031712,0.0,-170772249.5518468
CE_F181,4,112324912.01680939,173214720.00000066,163393201.60888156,0.0,-175974532.443412
CE_F181,5,112324912.01680939,173214720.00000066,70505821.9641917,0.0,-181426076.59520477
CE_F181,6,112324912.01680939,173214720.00000066,73868831.28584746,0.0,-187138646.03018278
CE_F181,7,112324912.01680939,173214720.00000066,77392102.86014013,0.0,-193124587.24003392
CE_F181,8,112324912.01680939,173214720.00000066,81086988.2711069,0.0,-199396852.52832884
CE_F181,9,112324912.01680939,173214720.00000066,84369181.3416887,0.0,-205969025.60820544
CE_F181,10,112324912.01680939,173214720.00000066,87943934.43100025,0.0,-212855349.22189945
CE_F181,11,112324912.01680939,173214720.00000066,91774297.87546325,0.0,-220070754.65256006
CE_F148,0,406660873.3042438,603473400.0000001,226918401.00413623,-41982488500000.0,-196812526.69575632
CE_F148,1,406660873.3042438,603473400.0000001,237798167.1512235,0.0,-196812526.69575632
CE_F148,2,406660873.3042438,603473400.0000001,249145744.7366738,0.0,-196812526.69575632
CE_F148,3,406660873.3042438,603473400.0000001,248329723.7389534,0.0,-196812526.69575632
CE_F148,4,406660873.3042438,603473400.0000001,171861344.30302015,0.0,-196812526.69575632
CE_F148,5,406660873.3042438,603473400.0000001,180067169.9397574,0.0,-196812526.69575632
CE_F148,6,406660873.3042438,603473400.0000001,0.0,0.0,-196812526.69575632
CE_F148,7,406660873.3042438,603473400.0000001,0.0,0.0,-196812526.69575632
CE_F148,8,406660873.3042438,603473400.0000001,0.0,0.0,-196812526.69575632
CE_F148,9,406660873.3042438,603473400.0000001,0.0,0.0,-196812526.69575632
CE_F148,10,406660873.3042438,603473400.0000001,0.0,0.0,-196812526.69575632
CE_F148,11,406660873.3042438,603473400.0000001,0.0,0.0,-196812526.69575632
CE_F17 ,0,279980493.28672636,307720260.0,2982594868.8982773,-21407511400000.0,-4516395139.839301
CE_F17 ,1,279980493.28672636,307720260.0,3125597527.746222,0.0,-4719101016.470326
CE_F17 ,2,279980493.28672636,307720260.0,3274749057.683947,0.0,-4940999735.964963
CE_F17 ,3,279980493.28672636,307720260.0,3264120272.4573894,0.0,-5173556390.558926
CE_F17 ,4,279980493.28672636,307720260.0,3315438326.907067,0.0,-5417270530.318653
CE_F17 ,5,279980493.28672636,307720260.0,3473977994.3468184,0.0,-5672667262.757153
CE_F17 ,6,279980493.28672636,307720260.0,3639921960.6189184,0.0,-5940298060.495525
CE_F17 ,7,279980493.28672636,307720260.0,3623552539.874328,0.0,-6220741727.552522
CE_F17 ,8,279980493.28672636,307720260.0,3796626375.588967,0.0,-6514605491.417218
CE_F17 ,9,279980493.28672636,307720260.0,3950658845.823425,0.0,-6822526201.724987
CE_F17 ,10,279980493.28672636,307720260.0,4118107644.821407,0.0,-7145171624.379434
CE_F17 ,11,279980493.28672636,307720260.0,4297533861.515912,0.0,-7483241824.880599
AL_F3  ,0,90491309.51785056,106531920.0,32375547251.441883,-624724225000000.0,-44873862321.419586
AL_F3  ,1,90491309.51785056,106531920.0,33927816179.04305,0.0,-46897955627.62688
AL_F3  ,2,90491309.51785056,106531920.0,35546830030.19588,0.0,-49113680872.57955
AL_F3  ,3,90491309.51785056,106531920.0,35429619164.27441,0.0,-51391852736.43048
AL_F3  ,4,90491309.51785056,106531920.0,35021886456.34045,0.0,-53771493768.221954
AL_F3  ,5,90491309.51785056,106531920.0,32997240947.820957,0.0,-56262792814.58279
AL_F3  ,6,90491309.51785056,106531920.0,34571841467.46691,0.0,-58870906614.26841
AL_F3  ,7,90491309.51785056,106531920.0,36221512903.8485,0.0,-61601243034.23718
AL_F3  ,8,90491309.51785056,106531920.0,37950058973.25123,0.0,-64459470705.592834
AL_F3  ,9,90491309.51785056,106531920.0,39485394648.91292,0.0,-67451529651.126564
AL_F3  ,10,90491309.51785056,106531920.0,41157588347.5607,0.0,-70583642789.6487
AL_F3  ,11,90491309.51785056,106531920.0,42949340080.683334,0.0,-73862328251.03493
CE_F92 ,0,699824897.1335564,976098060.0,15411001386.84485,-67905269100000.0,-24026313929.556995
CE_F92 ,1,699824897.1335564,976098060.0,16149892946.274858,0.0,-25098228302.62434
CE_F92 ,2,699824897.1335564,976098060.0,16920555585.941156,0.0,-26271636345.42697
CE_F92 ,3,699824897.1335564,976098060.0,16865201609.392704,0.0,-27501374690.441257
CE_F92 ,4,699824897.1335564,976098060.0,17343523957.195847,0.0,-28790082173.903427
CE_F92 ,5,699824897.1335564,976098060.0,18172400108.00518,0.0,-30140532593.744488
CE_F92 ,6,699824897.1335564,976098060.0,18892257296.151962,0.0,-31555638966.69846
CE_F92 ,7,699824897.1335564,976098060.0,19175112582.81264,0.0,-33038458624.037235
CE_F92 ,8,699824897.1335564,976098060.0,20090471229.601498,0.0,-34592198972.037674
CE_F92 ,9,699824897.1335564,976098060.0,20905026220.2694,0.0,-36220223815.609695
CE_F92 ,10,699824897.1335564,976098060.0,21790531848.541626,0.0,-37926060185.972336
CE_F92 ,11,699824897.1335564,976098060.0,22739369175.174267,0.0,-39713405639.29065
CE_F90 ,0,69384066.81782977,96567840.0,1542517353.0110922,-6718041700000.0,-2405499718.626209
CE_F90 ,1,69384066.81782977,96567840.0,1616474458.3155615,0.0,-2512840970.4764376
CE_F90 ,2,69384066.81782977,96567840.0,1693611593.3506253,0.0,-2630345773.669492
CE_F90 ,3,69384066.81782977,96567840.0,1688071340.401304,0.0,-2753491495.776976
CE_F90 ,4,69384066.81782977,96567840.0,1722638519.4985683,0.0,-2882542390.749279
CE_F90 ,5,69384066.81782977,96567840.0,1749185182.4852962,0.0,-3017776227.6700234
CE_F90 ,6,69384066.81782977,96567840.0,1832692986.7618427,0.0,-3159484717.069363
CE_F90 ,7,69384066.81782977,96567840.0,1920183848.7720158,0.0,-3307974021.2172575
CE_F90 ,8,69384066.81782977,96567840.0,2011847571.8469908,0.0,-3463565330.9830923
CE_F90 ,9,69384066.81782977,96567840.0,2093416901.418491,0.0,-3626595499.0904136
CE_F90 ,10,69384066.81782977,96567840.0,2182091208.5127363,0.0,-3797417723.8472886
CE_F90 ,11,69384066.81782977,96567840.0,2277107539.730198,0.0,-3976402280.038952
CE_F87 ,0,181704300.92490557,252083700.0,3789826352.2370615,-17536978000000.0,-5899197343.297657
CE_F87 ,1,181704300.92490557,252083700.0,3971532305.8659897,0.0,-6162272392.2586
CE_F87 ,2,181704300.92490557,252083700.0,4161051306.4278264,0.0,-6450256564.478244
CE_F87 ,3,181704300.92490557,252083700.0,4147440270.2235093,0.0,-6752065722.149165
CE_F87 ,4,181704300.92490557,252083700.0,4230333751.261292,0.0,-7068347512.073104
CE_F87 ,5,181704300.92490557,252083700.0,4286927167.3435454,0.0,-7399782704.703339
CE_F87 ,6,181704300.92490557,252083700.0,4491590178.858804,0.0,-7747086238.993149
CE_F87 ,7,181704300.92490557,252083700.0,4706015010.361123,0.0,-8111008473.065281
CE_F87 ,8,181704300.92490557,252083700.0,4930666840.575483,0.0,-8492336598.024929
CE_F87 ,9,181704300.92490557,252083700.0,5130579262.360262,0.0,-8891896189.988642
CE_F87 ,10,181704300.92490557,252083700.0,5347904759.462838,0.0,-9310552885.821651
CE_F87 ,11,181704300.92490557,252083700.0,5580773483.359816,0.0,-9749214174.463455
CE_F111,0,398816706.10166955,567839700.0,9733469708.894348,-39503521300000.0,-15216200160.438986
CE_F111,1,398816706.10166955,567839700.0,10200147923.459229,0.0,-15895306431.97639
CE_F111,2,398816706.10166955,567839700.0,10686892507.453081,0.0,-16638713581.730217
CE_F111,3,398816706.10166955,567839700.0,10651917288.420036,0.0,-17417807580.983418
CE_F111,4,398816706.10166955,567839700.0,10954007153.369976,0.0,-18234260161.081963
CE_F111,5,398816706.10166955,567839700.0,11477502455.492155,0.0,-19089828551.650047
CE_F111,6,398816706.10166955,567839700.0,11939389538.38493,0.0,-19986358177.21197
CE_F111,7,398816706.10166955,567839700.0,12148745301.339994,0.0,-20925785885.115284
CE_F111,8,398816706.10166955,567839700.0,12728670957.59262,0.0,-21910143594.57857
CE_F111,9,398816706.10166955,567839700.0,13244729287.102253,0.0,-22941562302.50896
CE_F111,10,398816706.10166955,567839700.0,13805738209.876022,0.0,-24022276408.635113
CE_F111,11,398816706.10166955,567839700.0,14406870460.482552,0.0,-25154628338.990177
CE_F82 ,0,718266234.3346945,991180800.0,14691761682.389153,-68954551000000.0,-22855827693.555244
CE_F82 ,1,718266234.3346945,991180800.0,15396168776.24232,0.0,-23875082033.555664
CE_F82 ,2,718266234.3346945,991180800.0,16130864176.968405,0.0,-24990843919.33518
CE_F82 ,3,718266234.3346945,991180800.0,16078104803.738422,0.0,-26160169512.714672
CE_F82 ,4,718266234.3346945,991180800.0,16534115407.080364,0.0,-27385568083.491547
CE_F82 ,5,718266234.3346945,991180800.0,17181264479.105526,0.0,-28669677237.682274
CE_F82 ,6,718266234.3346945,991180800.0,18001524756.388046,0.0,-30015266965.84663
CE_F82 ,7,718266234.3346945,991180800.0,18232744017.815712,0.0,-31425244488.844494
CE_F82 ,8,718266234.3346945,991180800.0,19103130178.582417,0.0,-32902659735.679024
CE_F82 ,9,718266234.3346945,991180800.0,19877667760.869804,0.0,-34450711356.84877
CE_F82 ,10,718266234.3346945,991180800.0,20719670261.33707,0.0,-36072753217.00285
CE_F82 ,11,718266234.3346945,991180800.0,21621893292.36584,0.0,-37772301335.43926
CE_F66 ,0,440260538.0351668,457298280.0,6377968756.530015,-31813364600000.0,-9712907268.776247
CE_F66 ,1,440260538.0351668,457298280.0,6683765061.533992,0.0,-10140555760.796938
CE_F66 ,2,440260538.0351668,457298280.0,7002710087.508254,0.0,-10608717783.897417
CE_F66 ,3,440260538.0351668,457298280.0,6979599781.143008,0.0,-11098890609.677505
CE_F66 ,4,440260538.0351668,457298280.0,7177344754.209453,0.0,-11612082622.030666
CE_F66 ,5,440260538.0351668,457298280.0,7520145741.842766,0.0,-12149353085.188446
CE_F66 ,6,440260538.0351668,457298280.0,7515843349.351105,0.0,-12711813622.731495
CE_F66 ,7,440260538.0351668,457298280.0,7866857646.101648,0.0,-13300630027.957785
CE_F66 ,8,440260538.0351668,457298280.0,8234257690.582997,0.0,-13917024332.90693
CE_F66 ,9,440260538.0351668,457298280.0,8559658385.2132225,0.0,-14562277093.17329
CE_F66 ,10,440260538.0351668,457298280.0,8913440172.530441,0.0,-15237729863.139036
CE_F66 ,11,440260538.0351668,457298280.0,9292405762.586885,0.0,-15944787846.966982
CE_F40 ,0,1473842296.4817762,1931346900.0,19971685962.45015,-134360103100000.0,-30658287933.57756
CE_F40 ,1,1473842296.4817762,1931346900.0,20929242828.14727,0.0,-32022449155.30998
CE_F40 ,2,1473842296.4817762,1931346900.0,21927973010.310947,0.0,-33515772867.948837
CE_F40 ,3,1473842296.4817762,1931346900.0,21857018060.453926,0.0,-35080836097.15777
CE_F40 ,4,1473842296.4817762,1931346900.0,22220722682.27674,0.0,-36721002056.87978
CE_F40 ,5,1473842296.4817762,1931346900.0,23283516244.95142,0.0,-38439806047.47039
CE_F40 ,6,1473842296.4817762,1931346900.0,24395956308.15993,0.0,-40240960897.80089
CE_F40 ,7,1473842296.4817762,1931346900.0,24378968761.922436,0.0,-42128363474.98851
CE_F40 ,8,1473842296.4817762,1931346900.0,25543645668.06846,0.0,-44106102040.81753
CE_F40 ,9,1473842296.4817762,1931346900.0,26580233574.038185,0.0,-46178464325.847305
CE_F40 ,10,1473842296.4817762,1931346900.0,27707107810.913746,0.0,-48349946246.17651
CE_F40 ,11,1473842296.4817762,1931346900.0,28914589699.082863,0.0,-50625261220.916245
CE_F11 ,0,795200436.4309316,1030198320.0000001,9541400061.977125,-71668922500000.0,-14558472283.318264
CE_F11 ,1,795200436.4309316,1030198320.0000001,9998869359.005278,0.0,-15205420723.108517
CE_F11 ,2,795200436.4309316,1030198320.0000001,10476009057.672255,0.0,-15913624084.51845
CE_F11 ,3,795200436.4309316,1030198320.0000001,10442082804.5864,0.0,-16655847835.846489
CE_F11 ,4,795200436.4309316,1030198320.0000001,10738589982.558937,0.0,-17433686795.032032
CE_F11 ,5,795200436.4309316,1030198320.0000001,10532119928.492186,0.0,-18248817379.754875
CE_F11 ,6,795200436.4309316,1030198320.0000001,11035294472.660627,0.0,-19103000187.47338
CE_F11 ,7,795200436.4309316,1030198320.0000001,11562485344.401411,0.0,-19998083081.768204
CE_F11 ,8,795200436.4309316,1030198320.0000001,12114837739.84847,0.0,-20936004680.200317
CE_F11 ,9,795200436.4309316,1030198320.0000001,12606437415.15729,0.0,-21918798182.494804
CE_F11 ,10,795200436.4309316,1030198320.0000001,13140855343.598293,0.0,-22948595503.46001
CE_F11 ,11,795200436.4309316,1030198320.0000001,13713500829.50563,0.0,-24027631690.743248
CE_F13 ,0,875749543.7783258,1417062060.0,14721240817.744238,-98582293300000.0,-22708358252.171932
CE_F13 ,1,875749543.7783258,1417062060.0,15427061309.970842,0.0,-23686063619.93902
CE_F13 ,2,875749543.7783258,1417062060.0,16163230882.796295,0.0,-24756392479.99703
CE_F13 ,3,875749543.7783258,1417062060.0,16109988897.56001,0.0,-25877043229.013504
CE_F13 ,4,875749543.7783258,1417062060.0,16566517137.620707,0.0,-27050321270.523823
CE_F13 ,5,875749543.7783258,1417062060.0,16310660501.816628,0.0,-28278648332.522797
CE_F13 ,6,875749543.7783258,1417062060.0,17088959491.41264,0.0,-29564565848.83288
CE_F13 ,7,875749543.7783258,1417062060.0,17904363149.83835,0.0,-30910739098.03309
CE_F13 ,8,875749543.7783258,1417062060.0,18758638803.25494,0.0,-32319961933.73686
CE_F13 ,9,875749543.7783258,1417062060.0,19518757824.762665,0.0,-33795162008.213966
CE_F13 ,10,875749543.7783258,1417062060.0,20345087861.088097,0.0,-35339406431.35741
CE_F13 ,11,875749543.7783258,1417062060.0,21230511182.472412,0.0,-36955907831.47858
CE_F146,0,245612949.43268338,363652200.0,136721585.15297726,-25298587700000.0,-118039250.56731662
CE_F146,1,245612949.43268338,363652200.0,143276800.01056984,0.0,-118039250.56731662
CE_F146,2,245612949.43268338,363652200.0,150113877.95693204,0.0,-118039250.56731662
CE_F146,3,245612949.43268338,363652200.0,149622234.30117851,0.0,-118039250.56731662
CE_F146,4,245612949.43268338,363652200.0,153865169.46029988,0.0,-118039250.56731662
CE_F146,5,245612949.43268338,363652200.0,161218042.8990474,0.0,-118039250.56731662
CE_F146,6,245612949.43268338,363652200.0,168914096.89421725,0.0,-118039250.56731662
CE_F146,7,245612949.43268338,363652200.0,0.0,0.0,-118039250.56731662
CE_F146,8,245612949.43268338,363652200.0,0.0,0.0,-118039250.56731662
CE_F146,9,245612949.43268338,363652200.0,0.0,0.0,-118039250.56731662
CE_F146,10,245612949.43268338,363652200.0,0.0,0.0,-118039250.56731662
CE_F146,11,245612949.43268338,363652200.0,0.0,0.0,-118039250.56731662
CE_F9  ,0,1266565429.325612,1305550620.0,12094859249.497948,-90824654600000.0,-18167263399.614414
CE_F9  ,1,1266565429.325612,1305550620.0,12674755986.096556,0.0,-18985685904.59804
CE_F9  ,2,1266565429.325612,1305550620.0,13279587295.992298,0.0,-19881599812.138195
CE_F9  ,3,1266565429.325612,1305550620.0,13236312607.219763,0.0,-20820533706.62793
